Paper ID,Ref ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes
211,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",,Gadus morhua,preys on,Anarhichas denticulatus,Flemish Cap,47,-45,,,
211,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",,Gadus morhua,preys on,Lumpenus lumpretaeformis,Flemish Cap,47,-45,,,
211,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",,Gadus morhua,preys on,Triglops murrayi,Flemish Cap,47,-45,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Gadus morhua,Anticosti Island,,,may-july 1988,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Clupea harengus,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Mallotus villosus,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Melanogrammus aeglefinus,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Scomber scombrus,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Anarhichas lupus,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Cottidae,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Cyclopterus lumpus,Anticosti Island,,,,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Ammodytes,Anticosti Island,,,aug-sep 1992,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Lycodes,Anticosti Island,,,aug-sep 1992,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Pseudopleuronectes americanus,Anticosti Island,,,aug-sep 1992,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Sebastes,Anticosti Island,,,aug-sep 1992,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Urophysis tenuis,Anticosti Island,,,aug-sep 1992,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Zoarces americanus,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Hippoglossoides platessoides,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Limandia ferruginea,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Scophthalmus aquosus,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Pleuronectidae,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Tautogolabrus adspersus,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Urophysis tenuis,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Cryptacanthodes maculatus,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Enchelyopus cimbrius,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Lumpenus lumpretaeformis,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Myoxocephalus scorpius,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Perprilus triacanthus,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Cephalopoda,Gulf of St. Lawrence,,,1994-2003,,
213,137,10.7557/3.2729,Halichoerus grypus,preys on,Euphausiacae,Gulf of St. Lawrence,,,1994-2003,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Crangon septemspinosa,Prince Edward Island,,,2004-2009,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Ovalipes ocellatus,Prince Edward Island,,,2004-2009,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Cancer irroratus,Prince Edward Island,,,2004-2009,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Tautogolabrus adspersus,Prince Edward Island,,,2004-2009,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Osmerus mordax,Prince Edward Island,,,2004-2009,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Ammodytes,Prince Edward Island,,,2004-2009,,
206,71,10.1111/jfb.12030,Leucoraja ocellata,preys on,Pseudopleuronectes americanus,Prince Edward Island,,,2004-2009,,
203,138,10.1016/0077-7579(82)90047-3,Anarhichas lupus,preys on,Strongylocentrotus droebachiensis,St Margaret's Bay,,,1976,,
203,138,10.1016/0077-7579(82)90047-3,Hippoglossoides platessa,preys on,Strongylocentrotus droebachiensis,St Margaret's Bay,,,,,
203,138,10.1016/0077-7579(82)90047-3,Tautogolabrus adspersus,preys on,Strongylocentrotus droebachiensis,St Margaret's Bay,,,,,
203,138,10.1016/0077-7579(82)90047-3,Strongylocentrotus droebachiensis,preys on,Laminaria longicruris,St Margaret's Bay,,,,,
203,138,10.1016/0077-7579(82)90047-3,Strongylocentrotus droebachiensis,preys on,Laminaria digitata,St Margaret's Bay,,,,,
203,138,10.1016/0077-7579(82)90047-3,Strongylocentrotus droebachiensis,preys on,Agarum cribrosum,St Margaret's Bay,,,,,
217,118,10.1038/srep21179,Metridium senile,preys on,Ciona intestinalis,pacific northwest,,,,,
217,118,10.1038/srep21179,Metridium senile,preys on,Balanus glandula,pacific northwest,,,,,
217,118,10.1038/srep21179,Metridium senile,preys on,Chthamalus dalli,pacific northwest,,,,,
217,118,10.1038/srep21179,Metridium senile,preys on,Detritus,pacific northwest,,,,,
217,118,10.1038/srep21179,Metridium senile,preys on,Clupea pallasii,pacific northwest,,,,,
218,141,10.2307/1543587,Aeolidia papillosa,preys on,Metridium senile,,,,,,
218,141,10.2307/1543587,Dermasterias imbricata,preys on,Metridium senile,,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Alosa sapidissima,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Micropogonias undulatus,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Clupea harengus,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Brevoortia tyrannus,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Anchoa mitchilli,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Alosa aestivalis,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Decapoda,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Crangon septemspinosa,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Peprilus triacanthus,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Alosa mediocris,VA and NC,,,,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Etrumeus teres,VA and NC,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Alosa aestivalis,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Etheostoma olmstedi,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Anguilla rostrata,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Anchoa mitchilli,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Alosa pseudoharengus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Alosa sapidissima,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Brevoortia tyrannus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Dorosoma cepedianum,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Carassius auratus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Notropis hudsonius,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Ameiurus catus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Ameiurus nebulosus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Ictalurus punctatus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Fundulus diaphanus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Fundulus heteroclitus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Morone americana,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Morone saxatilis,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Micropogonias undulatus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Lepomis gibbosus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Lepomis macrochirus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Micropterus salmoides,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Etheostoma olmstedi,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Trinectes maculatus,Chesapeake bay,,,,,
221,144,10.1007/s10641-016-0523-8,Ictalurus furcatus,preys on,Phalacrocorax auritus,Chesapeake bay,,,,,
222,145,10.1007/s10641-016-0505-x,Morone saxatilis,preys on,Eurytemora affinis,San Francisco Estuary (larval bass and copepods),,,,,
222,145,10.1007/s10641-016-0505-x,Morone saxatilis,preys on,Pseudodiaptomus forbesi,,,,,,
222,145,10.1007/s10641-016-0505-x,Morone saxatilis,preys on,Limnoithona tetraspin,,,,,,
222,145,10.1007/s10641-016-0505-x,Hypomesus transpacificu,preys on,Eurytemora affinis,San Francisco Estuary (larval bass and copepods),,,,,
222,145,10.1007/s10641-016-0505-x,Hypomesus transpacificu,preys on,Pseudodiaptomus forbesi,,,,,,
222,145,10.1007/s10641-016-0505-x,Hypomesus transpacificu,preys on,Limnoithona tetraspin,,,,,,
223,146,10.1007/s002270000421,Morone saxatilis,preys on,Callinectes sapidus,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Tautoga onitis,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Micropogonias undulatus,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Gambusia affinis,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Dorosoma petenense,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Dorosoma cepedianum,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Labidesthes sicculus,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Leiostomus xanthurus,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Urophycis chuss,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Alosa pseudoharengus,,,,,,
224,"A25: Setler, E.M., W.R. Boynton, K.V. Wood, H.H. Zion, L. Lubbers, N.K. Mountford, P. Frere, L. Tucker and J.A. Mihursky. 1980. Synopsis of biological data on striped bass, Morone saxatilis (Walbaum). NOAA Tech. Rep. NMFS Circular 433, FAO Synopsis No. 121.",,Morone saxatilis,preys on,Menidia menidia,,,,,,
225,"A26: Dew, C.B. 1988. Stomach contents of commercially caught Hudson River striped bass, Morone saxatilis, 1973-75. Fish. Bull. 86(2):397-401",,Morone saxatilis,preys on,Ameiurus catus,Hudson river,,,,,
225,"A26: Dew, C.B. 1988. Stomach contents of commercially caught Hudson River striped bass, Morone saxatilis, 1973-75. Fish. Bull. 86(2):397-402",,Morone saxatilis,preys on,Scomber scombrus,Hudson river,,,,,
225,"A26: Dew, C.B. 1988. Stomach contents of commercially caught Hudson River striped bass, Morone saxatilis, 1973-75. Fish. Bull. 86(2):397-403",,Morone saxatilis,preys on,Microgadus tomcod,Hudson river,,,,,
225,"A26: Dew, C.B. 1988. Stomach contents of commercially caught Hudson River striped bass, Morone saxatilis, 1973-75. Fish. Bull. 86(2):397-404",,Morone saxatilis,preys on,Osmerus mordax,Hudson river,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Membras martinica,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Squilla empusa,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Mytilus edulis,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Scophthalmus aquosus,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Cynoscion regalis,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Upogebia affinis,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Eucinostomus argenteus,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Mugil curema,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Synodus foetens,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Peprilus triacanthus,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Bairdiella chrysoura,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Hypsoblennius hentz,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Symphurus plagiusa,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Urophycis regia,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Pomatomus saltatrix,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Strongylura marina,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Paralichthys dentatus,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Trinectes maculatus,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Anguilla rostrata,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Litopenaeus setiferus,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Neomysis americana,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Livoneca redmanii,Chesapeake bay,,,,,
226,"A27: Walter, J.F. III and H.M. Austin. 2003. Diet composition of large striped bass (Morone saxatilis) in Chesapeake Bay. Fish Bull. 101(2):414-423.",,Morone saxatilis,preys on,Cancer irroratus,Chesapeake bay,,,,,
227,"A28: Hurst, T.P. and D.O. Conover. 2001. Diet and consumption rates of overwintering YOY striped bass, Morone saxatilis, in the Hudson river. Fish. Bull. 99:545-553.",,Morone saxatilis,preys on,Ammodytes americanus,Hudson river,,,,,
227,"A28: Hurst, T.P. and D.O. Conover. 2001. Diet and consumption rates of overwintering YOY striped bass, Morone saxatilis, in the Hudson river. Fish. Bull. 99:545-553.",,Morone saxatilis,preys on,Crangon septemspinosa,Hudson river,,,,,
228,"A1: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Morone saxatilis,preys on,Zoarces americanus,,,,,,
229,"A29: Lazzari, M.A., K.W. Able and M.P. Fahay. 1989. Life history and food habits of the grubby, Myoxocephalus aeneus (Cotttidae), in a Cape Cod Estuary. Copeia 1989(1):7-12. link 10.2307/1445597",,Myoxocephalus aenaeus,preys on,Argopecten irradians,Cape cod,,,,,
229,"A29: Lazzari, M.A., K.W. Able and M.P. Fahay. 1989. Life history and food habits of the grubby, Myoxocephalus aeneus (Cotttidae), in a Cape Cod Estuary. Copeia 1989(1):7-12. link 10.2307/1445597",,Myoxocephalus aenaeus,preys on,Crangon septemspinosa,Cape cod,,,,,
230,"A30: Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.",,Myoxocephalus aenaeus,preys on,Temora longicornis,Maine,,,,,
230,"A30: Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.",,Myoxocephalus aenaeus,preys on,Microsetella norvegica,Maine,,,,,
230,"A30: Laroche, J.L. 1982. Trophic patterns among larvae of five species of sculpins (Family: Cottidae) in a Maine estuary. Fish. Bull. 80(4):827-840.",,Myoxocephalus aenaeus,preys on,Balanus nauplii,Maine,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Ophiuroidea,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Hemitripterus americanus,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Ammodytes marinus,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Myoxocephalus octodecemspinosus,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Pandalidae,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Brachyura,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Venustaconcha ellipsiformis,,,,,,
197,127,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Clupea harengus,,,,,,
232,"A31: Link, J.S. and F.P. Almeida. 2002. Opportunistic feeding of longhorn sculpin (Myoxocephalus octodecemspinosus): are scallop fishery discards an important food subsidy for scavengers on Georges Bank?. Fish. Bull. 100(2):381-385",,Myoxocephalus octodecemspinosus,preys on,Cancer borealis,,,,,,
228,"A29: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Myoxocephalus octodecemspinosus,preys on,Cirolana polita,,,,,,
228,"A29: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Myoxocephalus octodecemspinosus,preys on,Mollusca,,,,,,
228,"A29: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Myoxocephalus octodecemspinosus,preys on,Gastropoda,,,,,,
228,"A29: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Myoxocephalus octodecemspinosus,preys on,Polychaeta,,,,,,
228,"A29: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Myoxocephalus octodecemspinosus,preys on,Cancer irroratus,,,,,,
228,"A29: Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.",,Myoxocephalus octodecemspinosus,preys on,Detritus,,,,,,
