source_taxon_external_id,sourceTaxonName,source_taxon_path,source_specimen_life_stage,interactionTypeName,target_taxon_external_id,targetTaxonName,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
EOL:619397,Littorina obtusata,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina obtusata,NA,preyed upon by,BioGoMx:Spp-59-0782,Cancer irroratus,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:3443,Littorina obtusata,Gastropoda | Neotaenioglossa | Littorinidae | Littorina | Littorina obtusata,NA,eaten by,FBC:SLB:SpecCode:5100,Nucella lapillus,Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:3443,Littorina obtusata,Gastropoda | Neotaenioglossa | Littorinidae | Littorina | Littorina obtusata,NA,eaten by,FBC:SLB:SpecCode:5100,Nucella lapillus,Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:5422621,Saccorhiza dermatodea,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:9087373,Phycodrys rubens,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:2645300,Acrosiphonia,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:8767970,Clathromorphum circumscriptum,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:7716234,Ulvaria obscura,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:119259,Fucus distichus,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,WD:Q967622,Alaria esculenta,| Alaria esculenta,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,ALATaxon:NZOR-6-4858,Colpomenia peregrina,Chromista | Ochrophyta | Phaeophyceae | Ectocarpales | Scytosiphonaceae | Colpomenia | Colpomenia peregrina,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:968088,Palmaria palmata,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:5423348,Desmarestia viridis,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:118219,Desmarestia aculeata,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:155096,Saccharina latissima,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:113609,Chordaria flagelliformis,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:919354,Laminaria digitata,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:968017,Corallina officinalis,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Corallinophycidae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:902587,Ascophyllum nodosum,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Ascophyllum | Ascophyllum nodosum,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:893114,Fucus vesiculosus,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus vesiculosus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Saccharina latissima,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:5422621,Saccorhiza dermatodea,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:919354,Laminaria digitata,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:9087373,Phycodrys rubens,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:8767970,Clathromorphum circumscriptum,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:119259,Fucus distichus,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:118219,Desmarestia aculeata,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,ALATaxon:NZOR-6-4858,Colpomenia peregrina,Chromista | Ochrophyta | Phaeophyceae | Ectocarpales | Scytosiphonaceae | Colpomenia | Colpomenia peregrina,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:968088,Palmaria palmata,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:9836,Fucus,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:893114,Fucus vesiculosus,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus vesiculosus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:968017,Corallina officinalis,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Corallinophycidae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:155096,Saccharina latissima,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Saccharina latissima,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,FBC:SLB:SpecCode:113609,Chordaria flagelliformis,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:5423348,Desmarestia viridis,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,WD:Q967622,Alaria esculenta,| Alaria esculenta,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:7716234,Ulvaria obscura,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:902587,Ascophyllum nodosum,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Ascophyllum | Ascophyllum nodosum,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,GBIF:2645300,Acrosiphonia,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,eats,EOL:9836,Fucus,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,preyed upon by,EOL_V2:212353,Pholis gunnellus,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,preyed upon by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,preyed upon by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
EOL:619401,Littorina saxatilis,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,preyed upon by,EOL_V2:212353,Pholis gunnellus,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,NA,NA,NA,NA
NBN:NHMSYS0021060194,Mastocarpus stellatus,Biota | Plantae | Rhodophyta | Florideophyceae | Gigartinales | Phyllophoraceae | Mastocarpus | Mastocarpus stellatus,NA,eaten by,EOL:619396,Littorina littorea,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
NBN:NHMSYS0021060194,Mastocarpus stellatus,Biota | Plantae | Rhodophyta | Florideophyceae | Gigartinales | Phyllophoraceae | Mastocarpus | Mastocarpus stellatus,NA,eaten by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
NBN:NHMSYS0021060194,Mastocarpus stellatus,Biota | Plantae | Rhodophyta | Florideophyceae | Gigartinales | Phyllophoraceae | Mastocarpus | Mastocarpus stellatus,NA,eaten by,EOL:619396,Littorina littorea,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
NBN:NHMSYS0021060194,Mastocarpus stellatus,Biota | Plantae | Rhodophyta | Florideophyceae | Gigartinales | Phyllophoraceae | Mastocarpus | Mastocarpus stellatus,NA,eaten by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:42514,Metridium senile,Anthozoa | Actiniaria | Metridiidae | Metridium | Metridium senile,NA,preys on,ITIS:93294,Amphipoda,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:42514,Metridium senile,Anthozoa | Actiniaria | Metridiidae | Metridium | Metridium senile,NA,preys on,ITIS:93294,Amphipoda,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Amphipoda,NA,NA,NA,NA,NA
EOL_V2:451577,Modiolus modiolus,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Modiolus | Modiolus modiolus,NA,eaten by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
EOL_V2:451577,Modiolus modiolus,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Modiolus | Modiolus modiolus,NA,eaten by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
EOL_V2:451577,Modiolus modiolus,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Modiolus | Modiolus modiolus,NA,preyed upon by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
EOL_V2:451577,Modiolus modiolus,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Modiolus | Modiolus modiolus,NA,preyed upon by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:FB:SpecCode:1883,Urophycis regia,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,BioGoMx:Spp-59-0782,Cancer irroratus,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:FB:SpecCode:1883,Urophycis regia,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,BioGoMx:Spp-59-0782,Cancer irroratus,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,EOL_V2:449959,Mytilus edulis,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,EOL_V2:449959,Mytilus edulis,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eats,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eaten by,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,eaten by,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:SLB:SpecCode:26784,Cancer irroratus,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:FB:SpecCode:1883,Urophycis regia,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,EOL_V2:343405,Idotea balthica,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,EOL_V2:343405,Idotea balthica,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:SLB:SpecCode:26784,Cancer irroratus,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:FB:SpecCode:1883,Urophycis regia,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:FB:SpecCode:458,Tautoga onitis,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preys on,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preyed upon by,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,preyed upon by,FBC:FB:SpecCode:353,Morone saxatilis,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
EOL_V2:204298,Myoxocephalus octodecemspinosus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,eats,ITIS:92120,Isopoda,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda,NA,NA,NA,NA,NA
EOL_V2:204298,Myoxocephalus octodecemspinosus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,eats,ITIS:92120,Isopoda,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda,NA,NA,NA,NA,NA
EOL_V2:204298,Myoxocephalus octodecemspinosus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,eats,EOL_V2:204298,Myoxocephalus octodecemspinosus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
